Zancada,Método,Fase,Inicio_fase,Fin_fase,Duración_fase,Inicio_zancada_CSV,Duración_zancada_CSV,Inicio_zancada_video,Duración_zancada_video
29,Video,Terminal swing,00:43.489,00:43.676,00:00.186,00:41.784,00:01.369,00:42.243,00:01.433
30,CSV,Heel strike - Loading response,00:43.152,00:43.288,00:00.135,00:43.153,00:01.354,00:43.676,00:01.366
30,CSV,Mid-stance,00:43.288,00:43.559,00:00.270,00:43.153,00:01.354,00:43.676,00:01.366
30,CSV,Terminal stance,00:43.559,00:43.829,00:00.270,00:43.153,00:01.354,00:43.676,00:01.366
30,CSV,Pre-swing,00:43.829,00:43.965,00:00.135,00:43.153,00:01.354,00:43.676,00:01.366
30,CSV,Toe-off,00:43.965,00:44.141,00:00.176,00:43.153,00:01.354,00:43.676,00:01.366
30,CSV,Mid-swing,00:44.141,00:44.330,00:00.189,00:43.153,00:01.354,00:43.676,00:01.366
30,CSV,Terminal swing,00:44.330,00:44.506,00:00.176,00:43.153,00:01.354,00:43.676,00:01.366
30,Video,Heel strike - Loading response,00:43.676,00:43.812,00:00.136,00:43.153,00:01.354,00:43.676,00:01.366
30,Video,Mid-stance,00:43.812,00:44.085,00:00.273,00:43.153,00:01.354,00:43.676,00:01.366
30,Video,Terminal stance,00:44.085,00:44.359,00:00.273,00:43.153,00:01.354,00:43.676,00:01.366
30,Video,Pre-swing,00:44.359,00:44.495,00:00.136,00:43.153,00:01.354,00:43.676,00:01.366
30,Video,Toe-off,00:44.495,00:44.673,00:00.177,00:43.153,00:01.354,00:43.676,00:01.366
30,Video,Mid-swing,00:44.673,00:44.864,00:00.191,00:43.153,00:01.354,00:43.676,00:01.366
30,Video,Terminal swing,00:44.864,00:45.042,00:00.177,00:43.153,00:01.354,00:43.676,00:01.366
33,CSV,Heel strike - Loading response,00:47.429,00:47.556,00:00.126,00:47.430,00:01.262,00:47.874,00:01.399
33,CSV,Mid-stance,00:47.556,00:47.808,00:00.252,00:47.430,00:01.262,00:47.874,00:01.399
33,CSV,Terminal stance,00:47.808,00:48.060,00:00.252,00:47.430,00:01.262,00:47.874,00:01.399
33,CSV,Pre-swing,00:48.060,00:48.187,00:00.126,00:47.430,00:01.262,00:47.874,00:01.399
33,CSV,Toe-off,00:48.187,00:48.351,00:00.164,00:47.430,00:01.262,00:47.874,00:01.399
33,CSV,Mid-swing,00:48.351,00:48.527,00:00.176,00:47.430,00:01.262,00:47.874,00:01.399
33,CSV,Terminal swing,00:48.527,00:48.692,00:00.164,00:47.430,00:01.262,00:47.874,00:01.399
33,Video,Heel strike - Loading response,00:47.874,00:48.013,00:00.139,00:47.430,00:01.262,00:47.874,00:01.399
33,Video,Mid-stance,00:48.013,00:48.293,00:00.279,00:47.430,00:01.262,00:47.874,00:01.399
33,Video,Terminal stance,00:48.293,00:48.573,00:00.279,00:47.430,00:01.262,00:47.874,00:01.399
33,Video,Pre-swing,00:48.573,00:48.713,00:00.139,00:47.430,00:01.262,00:47.874,00:01.399
33,Video,Toe-off,00:48.713,00:48.895,00:00.181,00:47.430,00:01.262,00:47.874,00:01.399
33,Video,Mid-swing,00:48.895,00:49.091,00:00.195,00:47.430,00:01.262,00:47.874,00:01.399
33,Video,Terminal swing,00:49.091,00:49.273,00:00.181,00:47.430,00:01.262,00:47.874,00:01.399
34,CSV,Heel strike - Loading response,00:48.692,00:48.819,00:00.127,00:48.692,00:01.277,00:49.273,00:01.333
34,CSV,Mid-stance,00:48.819,00:49.075,00:00.255,00:48.692,00:01.277,00:49.273,00:01.333
34,CSV,Terminal stance,00:49.075,00:49.330,00:00.255,00:48.692,00:01.277,00:49.273,00:01.333
34,CSV,Pre-swing,00:49.330,00:49.458,00:00.127,00:48.692,00:01.277,00:49.273,00:01.333
34,CSV,Toe-off,00:49.458,00:49.624,00:00.166,00:48.692,00:01.277,00:49.273,00:01.333
34,CSV,Mid-swing,00:49.624,00:49.802,00:00.178,00:48.692,00:01.277,00:49.273,00:01.333
34,CSV,Terminal swing,00:49.802,00:49.969,00:00.166,00:48.692,00:01.277,00:49.273,00:01.333
34,Video,Heel strike - Loading response,00:49.273,00:49.406,00:00.133,00:48.692,00:01.277,00:49.273,00:01.333
34,Video,Mid-stance,00:49.406,00:49.672,00:00.266,00:48.692,00:01.277,00:49.273,00:01.333
34,Video,Terminal stance,00:49.672,00:49.939,00:00.266,00:48.692,00:01.277,00:49.273,00:01.333
34,Video,Pre-swing,00:49.939,00:50.072,00:00.133,00:48.692,00:01.277,00:49.273,00:01.333
34,Video,Toe-off,00:50.072,00:50.246,00:00.173,00:48.692,00:01.277,00:49.273,00:01.333
34,Video,Mid-swing,00:50.246,00:50.432,00:00.186,00:48.692,00:01.277,00:49.273,00:01.333
34,Video,Terminal swing,00:50.432,00:50.606,00:00.173,00:48.692,00:01.277,00:49.273,00:01.333
35,CSV,Heel strike - Loading response,00:49.969,00:50.113,00:00.144,00:49.969,00:01.446,00:50.606,00:01.433
35,CSV,Mid-stance,00:50.113,00:50.402,00:00.289,00:49.969,00:01.446,00:50.606,00:01.433
35,CSV,Terminal stance,00:50.402,00:50.692,00:00.289,00:49.969,00:01.446,00:50.606,00:01.433
35,CSV,Pre-swing,00:50.692,00:50.836,00:00.144,00:49.969,00:01.446,00:50.606,00:01.433
35,CSV,Toe-off,00:50.836,00:51.024,00:00.187,00:49.969,00:01.446,00:50.606,00:01.433
35,CSV,Mid-swing,00:51.024,00:51.227,00:00.202,00:49.969,00:01.446,00:50.606,00:01.433
35,CSV,Terminal swing,00:51.227,00:51.414,00:00.187,00:49.969,00:01.446,00:50.606,00:01.433
35,Video,Heel strike - Loading response,00:50.606,00:50.749,00:00.143,00:49.969,00:01.446,00:50.606,00:01.433
35,Video,Mid-stance,00:50.749,00:51.035,00:00.286,00:49.969,00:01.446,00:50.606,00:01.433
35,Video,Terminal stance,00:51.035,00:51.322,00:00.286,00:49.969,00:01.446,00:50.606,00:01.433
35,Video,Pre-swing,00:51.322,00:51.465,00:00.143,00:49.969,00:01.446,00:50.606,00:01.433
35,Video,Toe-off,00:51.465,00:51.652,00:00.186,00:49.969,00:01.446,00:50.606,00:01.433
35,Video,Mid-swing,00:51.652,00:51.852,00:00.200,00:49.969,00:01.446,00:50.606,00:01.433
35,Video,Terminal swing,00:51.852,00:52.039,00:00.186,00:49.969,00:01.446,00:50.606,00:01.433
38,CSV,Heel strike - Loading response,00:54.215,00:54.345,00:00.130,00:54.215,00:01.308,00:54.937,00:01.300
38,CSV,Mid-stance,00:54.345,00:54.607,00:00.261,00:54.215,00:01.308,00:54.937,00:01.300
38,CSV,Terminal stance,00:54.607,00:54.868,00:00.261,00:54.215,00:01.308,00:54.937,00:01.300
38,CSV,Pre-swing,00:54.868,00:54.999,00:00.130,00:54.215,00:01.308,00:54.937,00:01.300
38,CSV,Toe-off,00:54.999,00:55.169,00:00.170,00:54.215,00:01.308,00:54.937,00:01.300
38,CSV,Mid-swing,00:55.169,00:55.352,00:00.183,00:54.215,00:01.308,00:54.937,00:01.300
38,CSV,Terminal swing,00:55.352,00:55.523,00:00.170,00:54.215,00:01.308,00:54.937,00:01.300
38,Video,Heel strike - Loading response,00:54.936,00:55.067,00:00.130,00:54.215,00:01.308,00:54.937,00:01.300
38,Video,Mid-stance,00:55.067,00:55.326,00:00.260,00:54.215,00:01.308,00:54.937,00:01.300
38,Video,Terminal stance,00:55.326,00:55.587,00:00.260,00:54.215,00:01.308,00:54.937,00:01.300
38,Video,Pre-swing,00:55.587,00:55.716,00:00.130,00:54.215,00:01.308,00:54.937,00:01.300
38,Video,Toe-off,00:55.716,00:55.886,00:00.169,00:54.215,00:01.308,00:54.937,00:01.300
38,Video,Mid-swing,00:55.886,00:56.067,00:00.182,00:54.215,00:01.308,00:54.937,00:01.300
38,Video,Terminal swing,00:56.067,00:56.237,00:00.169,00:54.215,00:01.308,00:54.937,00:01.300
39,CSV,Heel strike - Loading response,00:55.523,00:55.658,00:00.135,00:55.523,00:01.353,00:56.237,00:01.333
39,CSV,Mid-stance,00:55.658,00:55.928,00:00.270,00:55.523,00:01.353,00:56.237,00:01.333
39,CSV,Terminal stance,00:55.928,00:56.199,00:00.270,00:55.523,00:01.353,00:56.237,00:01.333
39,CSV,Pre-swing,00:56.199,00:56.334,00:00.135,00:55.523,00:01.353,00:56.237,00:01.333
39,CSV,Toe-off,00:56.334,00:56.510,00:00.175,00:55.523,00:01.353,00:56.237,00:01.333
39,CSV,Mid-swing,00:56.510,00:56.700,00:00.189,00:55.523,00:01.353,00:56.237,00:01.333
39,CSV,Terminal swing,00:56.700,00:56.875,00:00.175,00:55.523,00:01.353,00:56.237,00:01.333
39,Video,Heel strike - Loading response,00:56.237,00:56.370,00:00.133,00:55.523,00:01.353,00:56.237,00:01.333
39,Video,Mid-stance,00:56.370,00:56.636,00:00.266,00:55.523,00:01.353,00:56.237,00:01.333
39,Video,Terminal stance,00:56.636,00:56.903,00:00.266,00:55.523,00:01.353,00:56.237,00:01.333
39,Video,Pre-swing,00:56.903,00:57.036,00:00.133,00:55.523,00:01.353,00:56.237,00:01.333
39,Video,Toe-off,00:57.036,00:57.210,00:00.173,00:55.523,00:01.353,00:56.237,00:01.333
39,Video,Mid-swing,00:57.210,00:57.396,00:00.186,00:55.523,00:01.353,00:56.237,00:01.333
39,Video,Terminal swing,00:57.396,00:57.570,00:00.173,00:55.523,00:01.353,00:56.237,00:01.333
42,CSV,Heel strike - Loading response,00:59.814,00:59.968,00:00.153,00:59.815,00:01.538,01:00.601,00:01.565
42,CSV,Mid-stance,00:59.968,01:00.276,00:00.307,00:59.815,00:01.538,01:00.601,00:01.565
42,CSV,Terminal stance,01:00.276,01:00.584,00:00.307,00:59.815,00:01.538,01:00.601,00:01.565
42,CSV,Pre-swing,01:00.584,01:00.737,00:00.153,00:59.815,00:01.538,01:00.601,00:01.565
42,CSV,Toe-off,01:00.737,01:00.937,00:00.199,00:59.815,00:01.538,01:00.601,00:01.565
42,CSV,Mid-swing,01:00.937,01:01.153,00:00.215,00:59.815,00:01.538,01:00.601,00:01.565
42,CSV,Terminal swing,01:01.153,01:01.353,00:00.199,00:59.815,00:01.538,01:00.601,00:01.565
42,Video,Heel strike - Loading response,01:00.600,01:00.757,00:00.156,00:59.815,00:01.538,01:00.601,00:01.565
42,Video,Mid-stance,01:00.757,01:01.070,00:00.313,00:59.815,00:01.538,01:00.601,00:01.565
42,Video,Terminal stance,01:01.070,01:01.383,00:00.313,00:59.815,00:01.538,01:00.601,00:01.565
42,Video,Pre-swing,01:01.383,01:01.539,00:00.156,00:59.815,00:01.538,01:00.601,00:01.565
42,Video,Toe-off,01:01.539,01:01.743,00:00.203,00:59.815,00:01.538,01:00.601,00:01.565
42,Video,Mid-swing,01:01.743,01:01.962,00:00.219,00:59.815,00:01.538,01:00.601,00:01.565
42,Video,Terminal swing,01:01.962,01:02.165,00:00.203,00:59.815,00:01.538,01:00.601,00:01.565
43,CSV,Heel strike - Loading response,01:01.353,01:01.485,00:00.132,01:01.353,00:01.323,01:02.167,00:01.400
43,CSV,Mid-stance,01:01.485,01:01.749,00:00.264,01:01.353,00:01.323,01:02.167,00:01.400
43,CSV,Terminal stance,01:01.749,01:02.014,00:00.264,01:01.353,00:01.323,01:02.167,00:01.400
43,CSV,Pre-swing,01:02.014,01:02.146,00:00.132,01:01.353,00:01.323,01:02.167,00:01.400
43,CSV,Toe-off,01:02.146,01:02.318,00:00.171,01:01.353,00:01.323,01:02.167,00:01.400
43,CSV,Mid-swing,01:02.318,01:02.504,00:00.185,01:01.353,00:01.323,01:02.167,00:01.400
43,CSV,Terminal swing,01:02.504,01:02.676,00:00.171,01:01.353,00:01.323,01:02.167,00:01.400
43,Video,Heel strike - Loading response,01:02.167,01:02.307,00:00.140,01:01.353,00:01.323,01:02.167,00:01.400
43,Video,Mid-stance,01:02.307,01:02.587,00:00.280,01:01.353,00:01.323,01:02.167,00:01.400
43,Video,Terminal stance,01:02.587,01:02.866,00:00.280,01:01.353,00:01.323,01:02.167,00:01.400
43,Video,Pre-swing,01:02.866,01:03.006,00:00.140,01:01.353,00:01.323,01:02.167,00:01.400
43,Video,Toe-off,01:03.006,01:03.189,00:00.182,01:01.353,00:01.323,01:02.167,00:01.400
43,Video,Mid-swing,01:03.189,01:03.384,00:00.196,01:01.353,00:01.323,01:02.167,00:01.400
43,Video,Terminal swing,01:03.384,01:03.567,00:00.182,01:01.353,00:01.323,01:02.167,00:01.400
44,CSV,Heel strike - Loading response,01:02.676,01:02.825,00:00.149,01:02.676,00:01.492,01:03.567,00:01.432
44,CSV,Mid-stance,01:02.825,01:03.123,00:00.298,01:02.676,00:01.492,01:03.567,00:01.432
44,CSV,Terminal stance,01:03.123,01:03.421,00:00.298,01:02.676,00:01.492,01:03.567,00:01.432
44,CSV,Pre-swing,01:03.421,01:03.571,00:00.149,01:02.676,00:01.492,01:03.567,00:01.432
44,CSV,Toe-off,01:03.571,01:03.765,00:00.193,01:02.676,00:01.492,01:03.567,00:01.432
44,CSV,Mid-swing,01:03.765,01:03.974,00:00.208,01:02.676,00:01.492,01:03.567,00:01.432
44,CSV,Terminal swing,01:03.974,01:04.168,00:00.193,01:02.676,00:01.492,01:03.567,00:01.432
44,Video,Heel strike - Loading response,01:03.567,01:03.710,00:00.143,01:02.676,00:01.492,01:03.567,00:01.432
44,Video,Mid-stance,01:03.710,01:03.996,00:00.286,01:02.676,00:01.492,01:03.567,00:01.432
44,Video,Terminal stance,01:03.996,01:04.283,00:00.286,01:02.676,00:01.492,01:03.567,00:01.432
44,Video,Pre-swing,01:04.283,01:04.426,00:00.143,01:02.676,00:01.492,01:03.567,00:01.432
44,Video,Toe-off,01:04.426,01:04.612,00:00.186,01:02.676,00:01.492,01:03.567,00:01.432
44,Video,Mid-swing,01:04.612,01:04.812,00:00.200,01:02.676,00:01.492,01:03.567,00:01.432
44,Video,Terminal swing,01:04.812,01:04.998,00:00.186,01:02.676,00:01.492,01:03.567,00:01.432
47,CSV,Heel strike - Loading response,01:07.106,01:07.243,00:00.136,01:07.107,00:01.369,01:07.931,00:01.433
47,CSV,Mid-stance,01:07.243,01:07.517,00:00.273,01:07.107,00:01.369,01:07.931,00:01.433
47,CSV,Terminal stance,01:07.517,01:07.791,00:00.273,01:07.107,00:01.369,01:07.931,00:01.433
47,CSV,Pre-swing,01:07.791,01:07.928,00:00.136,01:07.107,00:01.369,01:07.931,00:01.433
47,CSV,Toe-off,01:07.928,01:08.106,00:00.177,01:07.107,00:01.369,01:07.931,00:01.433
47,CSV,Mid-swing,01:08.106,01:08.298,00:00.191,01:07.107,00:01.369,01:07.931,00:01.433
47,CSV,Terminal swing,01:08.298,01:08.475,00:00.177,01:07.107,00:01.369,01:07.931,00:01.433
47,Video,Heel strike - Loading response,01:07.930,01:08.074,00:00.143,01:07.107,00:01.369,01:07.931,00:01.433
47,Video,Mid-stance,01:08.074,01:08.360,00:00.286,01:07.107,00:01.369,01:07.931,00:01.433
47,Video,Terminal stance,01:08.360,01:08.647,00:00.286,01:07.107,00:01.369,01:07.931,00:01.433
47,Video,Pre-swing,01:08.647,01:08.790,00:00.143,01:07.107,00:01.369,01:07.931,00:01.433
47,Video,Toe-off,01:08.790,01:08.977,00:00.186,01:07.107,00:01.369,01:07.931,00:01.433
47,Video,Mid-swing,01:08.977,01:09.177,00:00.200,01:07.107,00:01.369,01:07.931,00:01.433
47,Video,Terminal swing,01:09.177,01:09.364,00:00.186,01:07.107,00:01.369,01:07.931,00:01.433
48,CSV,Heel strike - Loading response,01:08.475,01:08.612,00:00.137,01:08.476,00:01.370,01:09.364,00:01.366
48,CSV,Mid-stance,01:08.612,01:08.887,00:00.274,01:08.476,00:01.370,01:09.364,00:01.366
48,CSV,Terminal stance,01:08.887,01:09.161,00:00.274,01:08.476,00:01.370,01:09.364,00:01.366
48,CSV,Pre-swing,01:09.161,01:09.298,00:00.137,01:08.476,00:01.370,01:09.364,00:01.366
48,CSV,Toe-off,01:09.298,01:09.476,00:00.178,01:08.476,00:01.370,01:09.364,00:01.366
48,CSV,Mid-swing,01:09.476,01:09.667,00:00.191,01:08.476,00:01.370,01:09.364,00:01.366
48,CSV,Terminal swing,01:09.667,01:09.846,00:00.178,01:08.476,00:01.370,01:09.364,00:01.366
48,Video,Heel strike - Loading response,01:09.364,01:09.500,00:00.136,01:08.476,00:01.370,01:09.364,00:01.366
48,Video,Mid-stance,01:09.500,01:09.773,00:00.273,01:08.476,00:01.370,01:09.364,00:01.366
48,Video,Terminal stance,01:09.773,01:10.046,00:00.273,01:08.476,00:01.370,01:09.364,00:01.366
48,Video,Pre-swing,01:10.046,01:10.183,00:00.136,01:08.476,00:01.370,01:09.364,00:01.366
48,Video,Toe-off,01:10.183,01:10.361,00:00.177,01:08.476,00:01.370,01:09.364,00:01.366
48,Video,Mid-swing,01:10.361,01:10.552,00:00.191,01:08.476,00:01.370,01:09.364,00:01.366
48,Video,Terminal swing,01:10.552,01:10.730,00:00.177,01:08.476,00:01.370,01:09.364,00:01.366
