Zancada,Método,Fase,Inicio_fase,Fin_fase,Duración_fase,Inicio_zancada_CSV,Duración_zancada_CSV,Inicio_zancada_video,Duración_zancada_video
25,Video,Mid-stance,00:36.646200,00:36.922800,00:00.276600,00:36.640625,00:01.390625,00:36.507900,00:01.383000
25,Video,Terminal stance,00:36.922800,00:37.199399,00:00.276600,00:36.640625,00:01.390625,00:36.507900,00:01.383000
25,Video,Pre-swing,00:37.199399,00:37.337699,00:00.138300,00:36.640625,00:01.390625,00:36.507900,00:01.383000
25,Video,Toe-off,00:37.337699,00:37.517490,00:00.179790,00:36.640625,00:01.390625,00:36.507900,00:01.383000
25,Video,Mid-swing,00:37.517490,00:37.711109,00:00.193620,00:36.640625,00:01.390625,00:36.507900,00:01.383000
25,Video,Terminal swing,00:37.711109,00:37.890900,00:00.179790,00:36.640625,00:01.390625,00:36.507900,00:01.383000
28,CSV,Heel strike - Loading response,00:40.843750,00:41.003124,00:00.159375,00:40.843750,00:01.593750,00:40.777800,00:01.467600
28,CSV,Mid-stance,00:41.003124,00:41.321874,00:00.318750,00:40.843750,00:01.593750,00:40.777800,00:01.467600
28,CSV,Terminal stance,00:41.321874,00:41.640625,00:00.318750,00:40.843750,00:01.593750,00:40.777800,00:01.467600
28,CSV,Pre-swing,00:41.640625,00:41.799999,00:00.159375,00:40.843750,00:01.593750,00:40.777800,00:01.467600
28,CSV,Toe-off,00:41.799999,00:42.007187,00:00.207188,00:40.843750,00:01.593750,00:40.777800,00:01.467600
28,CSV,Mid-swing,00:42.007187,00:42.230313,00:00.223125,00:40.843750,00:01.593750,00:40.777800,00:01.467600
28,CSV,Terminal swing,00:42.230313,00:42.437500,00:00.207188,00:40.843750,00:01.593750,00:40.777800,00:01.467600
28,Video,Heel strike - Loading response,00:40.777799,00:40.924559,00:00.146760,00:40.843750,00:01.593750,00:40.777800,00:01.467600
28,Video,Mid-stance,00:40.924559,00:41.218080,00:00.293520,00:40.843750,00:01.593750,00:40.777800,00:01.467600
28,Video,Terminal stance,00:41.218080,00:41.511600,00:00.293520,00:40.843750,00:01.593750,00:40.777800,00:01.467600
28,Video,Pre-swing,00:41.511600,00:41.658360,00:00.146760,00:40.843750,00:01.593750,00:40.777800,00:01.467600
28,Video,Toe-off,00:41.658360,00:41.849147,00:00.190788,00:40.843750,00:01.593750,00:40.777800,00:01.467600
28,Video,Mid-swing,00:41.849147,00:42.054611,00:00.205464,00:40.843750,00:01.593750,00:40.777800,00:01.467600
28,Video,Terminal swing,00:42.054611,00:42.245399,00:00.190788,00:40.843750,00:01.593750,00:40.777800,00:01.467600
29,CSV,Heel strike - Loading response,00:42.437500,00:42.576563,00:00.139063,00:42.437500,00:01.390625,00:42.245400,00:01.423900
29,CSV,Mid-stance,00:42.576563,00:42.854688,00:00.278125,00:42.437500,00:01.390625,00:42.245400,00:01.423900
29,CSV,Terminal stance,00:42.854688,00:43.132812,00:00.278125,00:42.437500,00:01.390625,00:42.245400,00:01.423900
29,CSV,Pre-swing,00:43.132812,00:43.271875,00:00.139063,00:42.437500,00:01.390625,00:42.245400,00:01.423900
29,CSV,Toe-off,00:43.271875,00:43.452657,00:00.180781,00:42.437500,00:01.390625,00:42.245400,00:01.423900
29,CSV,Mid-swing,00:43.452657,00:43.647345,00:00.194688,00:42.437500,00:01.390625,00:42.245400,00:01.423900
29,CSV,Terminal swing,00:43.647345,00:43.828125,00:00.180781,00:42.437500,00:01.390625,00:42.245400,00:01.423900
29,Video,Heel strike - Loading response,00:42.245399,00:42.387790,00:00.142390,00:42.437500,00:01.390625,00:42.245400,00:01.423900
29,Video,Mid-stance,00:42.387790,00:42.672570,00:00.284780,00:42.437500,00:01.390625,00:42.245400,00:01.423900
29,Video,Terminal stance,00:42.672570,00:42.957349,00:00.284780,00:42.437500,00:01.390625,00:42.245400,00:01.423900
29,Video,Pre-swing,00:42.957349,00:43.099739,00:00.142390,00:42.437500,00:01.390625,00:42.245400,00:01.423900
29,Video,Toe-off,00:43.099739,00:43.284846,00:00.185107,00:42.437500,00:01.390625,00:42.245400,00:01.423900
29,Video,Mid-swing,00:43.284846,00:43.484192,00:00.199346,00:42.437500,00:01.390625,00:42.245400,00:01.423900
29,Video,Terminal swing,00:43.484192,00:43.669299,00:00.185107,00:42.437500,00:01.390625,00:42.245400,00:01.423900
30,CSV,Heel strike - Loading response,00:43.828125,00:43.967188,00:00.139063,00:43.828125,00:01.390625,00:43.669300,00:01.359600
30,CSV,Mid-stance,00:43.967188,00:44.245313,00:00.278125,00:43.828125,00:01.390625,00:43.669300,00:01.359600
30,CSV,Terminal stance,00:44.245313,00:44.523437,00:00.278125,00:43.828125,00:01.390625,00:43.669300,00:01.359600
30,CSV,Pre-swing,00:44.523437,00:44.662500,00:00.139063,00:43.828125,00:01.390625,00:43.669300,00:01.359600
30,CSV,Toe-off,00:44.662500,00:44.843282,00:00.180781,00:43.828125,00:01.390625,00:43.669300,00:01.359600
30,CSV,Mid-swing,00:44.843282,00:45.037970,00:00.194688,00:43.828125,00:01.390625,00:43.669300,00:01.359600
30,CSV,Terminal swing,00:45.037970,00:45.218750,00:00.180781,00:43.828125,00:01.390625,00:43.669300,00:01.359600
30,Video,Heel strike - Loading response,00:43.669299,00:43.805259,00:00.135960,00:43.828125,00:01.390625,00:43.669300,00:01.359600
30,Video,Mid-stance,00:43.805259,00:44.077179,00:00.271920,00:43.828125,00:01.390625,00:43.669300,00:01.359600
30,Video,Terminal stance,00:44.077179,00:44.349099,00:00.271920,00:43.828125,00:01.390625,00:43.669300,00:01.359600
30,Video,Pre-swing,00:44.349099,00:44.485059,00:00.135960,00:43.828125,00:01.390625,00:43.669300,00:01.359600
30,Video,Toe-off,00:44.485059,00:44.661808,00:00.176748,00:43.828125,00:01.390625,00:43.669300,00:01.359600
30,Video,Mid-swing,00:44.661808,00:44.852151,00:00.190344,00:43.828125,00:01.390625,00:43.669300,00:01.359600
30,Video,Terminal swing,00:44.852151,00:45.028900,00:00.176748,00:43.828125,00:01.390625,00:43.669300,00:01.359600
33,CSV,Heel strike - Loading response,00:48.062500,00:48.201563,00:00.139063,00:48.062500,00:01.390625,00:47.918400,00:01.402299
33,CSV,Mid-stance,00:48.201563,00:48.479688,00:00.278125,00:48.062500,00:01.390625,00:47.918400,00:01.402299
33,CSV,Terminal stance,00:48.479688,00:48.757812,00:00.278125,00:48.062500,00:01.390625,00:47.918400,00:01.402299
33,CSV,Pre-swing,00:48.757812,00:48.896875,00:00.139063,00:48.062500,00:01.390625,00:47.918400,00:01.402299
33,CSV,Toe-off,00:48.896875,00:49.077657,00:00.180781,00:48.062500,00:01.390625,00:47.918400,00:01.402299
33,CSV,Mid-swing,00:49.077657,00:49.272345,00:00.194688,00:48.062500,00:01.390625,00:47.918400,00:01.402299
33,CSV,Terminal swing,00:49.272345,00:49.453125,00:00.180781,00:48.062500,00:01.390625,00:47.918400,00:01.402299
33,Video,Heel strike - Loading response,00:47.918399,00:48.058630,00:00.140230,00:48.062500,00:01.390625,00:47.918400,00:01.402299
33,Video,Mid-stance,00:48.058630,00:48.339089,00:00.280460,00:48.062500,00:01.390625,00:47.918400,00:01.402299
33,Video,Terminal stance,00:48.339089,00:48.619549,00:00.280460,00:48.062500,00:01.390625,00:47.918400,00:01.402299
33,Video,Pre-swing,00:48.619549,00:48.759779,00:00.140230,00:48.062500,00:01.390625,00:47.918400,00:01.402299
33,Video,Toe-off,00:48.759779,00:48.942078,00:00.182299,00:48.062500,00:01.390625,00:47.918400,00:01.402299
33,Video,Mid-swing,00:48.942078,00:49.138401,00:00.196322,00:48.062500,00:01.390625,00:47.918400,00:01.402299
33,Video,Terminal swing,00:49.138401,00:49.320700,00:00.182299,00:48.062500,00:01.390625,00:47.918400,00:01.402299
34,CSV,Heel strike - Loading response,00:49.453125,00:49.582813,00:00.129688,00:49.453125,00:01.296875,00:49.320700,00:01.322100
34,CSV,Mid-stance,00:49.582813,00:49.842188,00:00.259375,00:49.453125,00:01.296875,00:49.320700,00:01.322100
34,CSV,Terminal stance,00:49.842188,00:50.101562,00:00.259375,00:49.453125,00:01.296875,00:49.320700,00:01.322100
34,CSV,Pre-swing,00:50.101562,00:50.231251,00:00.129688,00:49.453125,00:01.296875,00:49.320700,00:01.322100
34,CSV,Toe-off,00:50.231251,00:50.399844,00:00.168594,00:49.453125,00:01.296875,00:49.320700,00:01.322100
34,CSV,Mid-swing,00:50.399844,00:50.581408,00:00.181563,00:49.453125,00:01.296875,00:49.320700,00:01.322100
34,CSV,Terminal swing,00:50.581408,00:50.750002,00:00.168594,00:49.453125,00:01.296875,00:49.320700,00:01.322100
34,Video,Heel strike - Loading response,00:49.320700,00:49.452910,00:00.132210,00:49.453125,00:01.296875,00:49.320700,00:01.322100
34,Video,Mid-stance,00:49.452910,00:49.717329,00:00.264420,00:49.453125,00:01.296875,00:49.320700,00:01.322100
34,Video,Terminal stance,00:49.717329,00:49.981749,00:00.264420,00:49.453125,00:01.296875,00:49.320700,00:01.322100
34,Video,Pre-swing,00:49.981749,00:50.113959,00:00.132210,00:49.453125,00:01.296875,00:49.320700,00:01.322100
34,Video,Toe-off,00:50.113959,00:50.285832,00:00.171873,00:49.453125,00:01.296875,00:49.320700,00:01.322100
34,Video,Mid-swing,00:50.285832,00:50.470927,00:00.185094,00:49.453125,00:01.296875,00:49.320700,00:01.322100
34,Video,Terminal swing,00:50.470927,00:50.642800,00:00.171873,00:49.453125,00:01.296875,00:49.320700,00:01.322100
35,CSV,Heel strike - Loading response,00:50.750000,00:50.896875,00:00.146875,00:50.750000,00:01.468750,00:50.642800,00:01.403000
35,CSV,Mid-stance,00:50.896875,00:51.190624,00:00.293750,00:50.750000,00:01.468750,00:50.642800,00:01.403000
35,CSV,Terminal stance,00:51.190624,00:51.484375,00:00.293750,00:50.750000,00:01.468750,00:50.642800,00:01.403000
35,CSV,Pre-swing,00:51.484375,00:51.631250,00:00.146875,00:50.750000,00:01.468750,00:50.642800,00:01.403000
35,CSV,Toe-off,00:51.631250,00:51.822187,00:00.190938,00:50.750000,00:01.468750,00:50.642800,00:01.403000
35,CSV,Mid-swing,00:51.822187,00:52.027813,00:00.205625,00:50.750000,00:01.468750,00:50.642800,00:01.403000
35,CSV,Terminal swing,00:52.027813,00:52.218750,00:00.190938,00:50.750000,00:01.468750,00:50.642800,00:01.403000
35,Video,Heel strike - Loading response,00:50.642800,00:50.783099,00:00.140300,00:50.750000,00:01.468750,00:50.642800,00:01.403000
35,Video,Mid-stance,00:50.783099,00:51.063699,00:00.280600,00:50.750000,00:01.468750,00:50.642800,00:01.403000
35,Video,Terminal stance,00:51.063699,00:51.344299,00:00.280600,00:50.750000,00:01.468750,00:50.642800,00:01.403000
35,Video,Pre-swing,00:51.344299,00:51.484600,00:00.140300,00:50.750000,00:01.468750,00:50.642800,00:01.403000
35,Video,Toe-off,00:51.484600,00:51.666989,00:00.182390,00:50.750000,00:01.468750,00:50.642800,00:01.403000
35,Video,Mid-swing,00:51.666989,00:51.863410,00:00.196420,00:50.750000,00:01.468750,00:50.642800,00:01.403000
35,Video,Terminal swing,00:51.863410,00:52.045799,00:00.182390,00:50.750000,00:01.468750,00:50.642800,00:01.403000
38,CSV,Heel strike - Loading response,00:55.078125,00:55.207813,00:00.129688,00:55.078125,00:01.296875,00:54.945700,00:01.317400
38,CSV,Mid-stance,00:55.207813,00:55.467188,00:00.259375,00:55.078125,00:01.296875,00:54.945700,00:01.317400
38,CSV,Terminal stance,00:55.467188,00:55.726562,00:00.259375,00:55.078125,00:01.296875,00:54.945700,00:01.317400
38,CSV,Pre-swing,00:55.726562,00:55.856251,00:00.129688,00:55.078125,00:01.296875,00:54.945700,00:01.317400
38,CSV,Toe-off,00:55.856251,00:56.024844,00:00.168594,00:55.078125,00:01.296875,00:54.945700,00:01.317400
38,CSV,Mid-swing,00:56.024844,00:56.206408,00:00.181563,00:55.078125,00:01.296875,00:54.945700,00:01.317400
38,CSV,Terminal swing,00:56.206408,00:56.375002,00:00.168594,00:55.078125,00:01.296875,00:54.945700,00:01.317400
38,Video,Heel strike - Loading response,00:54.945700,00:55.077440,00:00.131740,00:55.078125,00:01.296875,00:54.945700,00:01.317400
38,Video,Mid-stance,00:55.077440,00:55.340919,00:00.263480,00:55.078125,00:01.296875,00:54.945700,00:01.317400
38,Video,Terminal stance,00:55.340919,00:55.604399,00:00.263480,00:55.078125,00:01.296875,00:54.945700,00:01.317400
38,Video,Pre-swing,00:55.604399,00:55.736139,00:00.131740,00:55.078125,00:01.296875,00:54.945700,00:01.317400
38,Video,Toe-off,00:55.736139,00:55.907401,00:00.171262,00:55.078125,00:01.296875,00:54.945700,00:01.317400
38,Video,Mid-swing,00:55.907401,00:56.091838,00:00.184436,00:55.078125,00:01.296875,00:54.945700,00:01.317400
38,Video,Terminal swing,00:56.091838,00:56.263100,00:00.171262,00:55.078125,00:01.296875,00:54.945700,00:01.317400
39,CSV,Heel strike - Loading response,00:56.375000,00:56.515625,00:00.140625,00:56.375000,00:01.406250,00:56.263100,00:01.342300
39,CSV,Mid-stance,00:56.515625,00:56.796875,00:00.281250,00:56.375000,00:01.406250,00:56.263100,00:01.342300
39,CSV,Terminal stance,00:56.796875,00:57.078125,00:00.281250,00:56.375000,00:01.406250,00:56.263100,00:01.342300
39,CSV,Pre-swing,00:57.078125,00:57.218750,00:00.140625,00:56.375000,00:01.406250,00:56.263100,00:01.342300
39,CSV,Toe-off,00:57.218750,00:57.401563,00:00.182813,00:56.375000,00:01.406250,00:56.263100,00:01.342300
39,CSV,Mid-swing,00:57.401563,00:57.598438,00:00.196875,00:56.375000,00:01.406250,00:56.263100,00:01.342300
39,CSV,Terminal swing,00:57.598438,00:57.781250,00:00.182813,00:56.375000,00:01.406250,00:56.263100,00:01.342300
39,Video,Heel strike - Loading response,00:56.263100,00:56.397329,00:00.134230,00:56.375000,00:01.406250,00:56.263100,00:01.342300
39,Video,Mid-stance,00:56.397329,00:56.665790,00:00.268460,00:56.375000,00:01.406250,00:56.263100,00:01.342300
39,Video,Terminal stance,00:56.665790,00:56.934249,00:00.268460,00:56.375000,00:01.406250,00:56.263100,00:01.342300
39,Video,Pre-swing,00:56.934249,00:57.068480,00:00.134230,00:56.375000,00:01.406250,00:56.263100,00:01.342300
39,Video,Toe-off,00:57.068480,00:57.242978,00:00.174499,00:56.375000,00:01.406250,00:56.263100,00:01.342300
39,Video,Mid-swing,00:57.242978,00:57.430900,00:00.187922,00:56.375000,00:01.406250,00:56.263100,00:01.342300
39,Video,Terminal swing,00:57.430900,00:57.605400,00:00.174499,00:56.375000,00:01.406250,00:56.263100,00:01.342300
42,CSV,Heel strike - Loading response,01:00.750000,01:00.906250,00:00.156250,01:00.750000,00:01.562500,01:00.616600,00:01.578900
42,CSV,Mid-stance,01:00.906250,01:01.218750,00:00.312500,01:00.750000,00:01.562500,01:00.616600,00:01.578900
42,CSV,Terminal stance,01:01.218750,01:01.531250,00:00.312500,01:00.750000,00:01.562500,01:00.616600,00:01.578900
42,CSV,Pre-swing,01:01.531250,01:01.687500,00:00.156250,01:00.750000,00:01.562500,01:00.616600,00:01.578900
42,CSV,Toe-off,01:01.687500,01:01.890625,00:00.203125,01:00.750000,00:01.562500,01:00.616600,00:01.578900
42,CSV,Mid-swing,01:01.890625,01:02.109375,00:00.218750,01:00.750000,00:01.562500,01:00.616600,00:01.578900
42,CSV,Terminal swing,01:02.109375,01:02.312500,00:00.203125,01:00.750000,00:01.562500,01:00.616600,00:01.578900
42,Video,Heel strike - Loading response,01:00.616599,01:00.774490,00:00.157890,01:00.750000,00:01.562500,01:00.616600,00:01.578900
42,Video,Mid-stance,01:00.774490,01:01.090269,00:00.315780,01:00.750000,00:01.562500,01:00.616600,00:01.578900
42,Video,Terminal stance,01:01.090269,01:01.406050,00:00.315780,01:00.750000,00:01.562500,01:00.616600,00:01.578900
42,Video,Pre-swing,01:01.406050,01:01.563940,00:00.157890,01:00.750000,00:01.562500,01:00.616600,00:01.578900
42,Video,Toe-off,01:01.563940,01:01.769196,00:00.205257,01:00.750000,00:01.562500,01:00.616600,00:01.578900
42,Video,Mid-swing,01:01.769196,01:01.990242,00:00.221046,01:00.750000,00:01.562500,01:00.616600,00:01.578900
42,Video,Terminal swing,01:01.990242,01:02.195500,00:00.205257,01:00.750000,00:01.562500,01:00.616600,00:01.578900
43,CSV,Heel strike - Loading response,01:02.312500,01:02.446874,00:00.134375,01:02.312500,00:01.343750,01:02.195500,00:01.404200
43,CSV,Mid-stance,01:02.446874,01:02.715625,00:00.268750,01:02.312500,00:01.343750,01:02.195500,00:01.404200
43,CSV,Terminal stance,01:02.715625,01:02.984375,00:00.268750,01:02.312500,00:01.343750,01:02.195500,00:01.404200
43,CSV,Pre-swing,01:02.984375,01:03.118749,00:00.134375,01:02.312500,00:01.343750,01:02.195500,00:01.404200
43,CSV,Toe-off,01:03.118749,01:03.293438,00:00.174688,01:02.312500,00:01.343750,01:02.195500,00:01.404200
43,CSV,Mid-swing,01:03.293438,01:03.481563,00:00.188125,01:02.312500,00:01.343750,01:02.195500,00:01.404200
43,CSV,Terminal swing,01:03.481563,01:03.656250,00:00.174688,01:02.312500,00:01.343750,01:02.195500,00:01.404200
43,Video,Heel strike - Loading response,01:02.195500,01:02.335920,00:00.140420,01:02.312500,00:01.343750,01:02.195500,00:01.404200
43,Video,Mid-stance,01:02.335920,01:02.616759,00:00.280840,01:02.312500,00:01.343750,01:02.195500,00:01.404200
43,Video,Terminal stance,01:02.616759,01:02.897599,00:00.280840,01:02.312500,00:01.343750,01:02.195500,00:01.404200
43,Video,Pre-swing,01:02.897599,01:03.038020,00:00.140420,01:02.312500,00:01.343750,01:02.195500,00:01.404200
43,Video,Toe-off,01:03.038020,01:03.220565,00:00.182546,01:02.312500,00:01.343750,01:02.195500,00:01.404200
43,Video,Mid-swing,01:03.220565,01:03.417153,00:00.196588,01:02.312500,00:01.343750,01:02.195500,00:01.404200
43,Video,Terminal swing,01:03.417153,01:03.599699,00:00.182546,01:02.312500,00:01.343750,01:02.195500,00:01.404200
44,CSV,Heel strike - Loading response,01:03.656250,01:03.804687,00:00.148438,01:03.656250,00:01.484375,01:03.599700,00:01.414300
44,CSV,Mid-stance,01:03.804687,01:04.101562,00:00.296875,01:03.656250,00:01.484375,01:03.599700,00:01.414300
44,CSV,Terminal stance,01:04.101562,01:04.398437,00:00.296875,01:03.656250,00:01.484375,01:03.599700,00:01.414300
44,CSV,Pre-swing,01:04.398437,01:04.546875,00:00.148438,01:03.656250,00:01.484375,01:03.599700,00:01.414300
44,CSV,Toe-off,01:04.546875,01:04.739845,00:00.192969,01:03.656250,00:01.484375,01:03.599700,00:01.414300
44,CSV,Mid-swing,01:04.739845,01:04.947658,00:00.207813,01:03.656250,00:01.484375,01:03.599700,00:01.414300
44,CSV,Terminal swing,01:04.947658,01:05.140626,00:00.192969,01:03.656250,00:01.484375,01:03.599700,00:01.414300
44,Video,Heel strike - Loading response,01:03.599699,01:03.741129,00:00.141430,01:03.656250,00:01.484375,01:03.599700,00:01.414300
44,Video,Mid-stance,01:03.741129,01:04.023989,00:00.282860,01:03.656250,00:01.484375,01:03.599700,00:01.414300
44,Video,Terminal stance,01:04.023989,01:04.306849,00:00.282860,01:03.656250,00:01.484375,01:03.599700,00:01.414300
44,Video,Pre-swing,01:04.306849,01:04.448279,00:00.141430,01:03.656250,00:01.484375,01:03.599700,00:01.414300
44,Video,Toe-off,01:04.448279,01:04.632138,00:00.183859,01:03.656250,00:01.484375,01:03.599700,00:01.414300
44,Video,Mid-swing,01:04.632138,01:04.830140,00:00.198002,01:03.656250,00:01.484375,01:03.599700,00:01.414300
44,Video,Terminal swing,01:04.830140,01:05.013999,00:00.183859,01:03.656250,00:01.484375,01:03.599700,00:01.414300
47,CSV,Heel strike - Loading response,01:08.140625,01:08.281250,00:00.140625,01:08.140625,00:01.406250,01:07.954600,00:01.410800
47,CSV,Mid-stance,01:08.281250,01:08.562500,00:00.281250,01:08.140625,00:01.406250,01:07.954600,00:01.410800
47,CSV,Terminal stance,01:08.562500,01:08.843750,00:00.281250,01:08.140625,00:01.406250,01:07.954600,00:01.410800
47,CSV,Pre-swing,01:08.843750,01:08.984375,00:00.140625,01:08.140625,00:01.406250,01:07.954600,00:01.410800
47,CSV,Toe-off,01:08.984375,01:09.167187,00:00.182813,01:08.140625,00:01.406250,01:07.954600,00:01.410800
47,CSV,Mid-swing,01:09.167187,01:09.364063,00:00.196875,01:08.140625,00:01.406250,01:07.954600,00:01.410800
47,CSV,Terminal swing,01:09.364063,01:09.546875,00:00.182813,01:08.140625,00:01.406250,01:07.954600,00:01.410800
47,Video,Heel strike - Loading response,01:07.954599,01:08.095680,00:00.141080,01:08.140625,00:01.406250,01:07.954600,00:01.410800
47,Video,Mid-stance,01:08.095680,01:08.377840,00:00.282160,01:08.140625,00:01.406250,01:07.954600,00:01.410800
47,Video,Terminal stance,01:08.377840,01:08.659999,00:00.282160,01:08.140625,00:01.406250,01:07.954600,00:01.410800
47,Video,Pre-swing,01:08.659999,01:08.801079,00:00.141080,01:08.140625,00:01.406250,01:07.954600,00:01.410800
47,Video,Toe-off,01:08.801079,01:08.984483,00:00.183404,01:08.140625,00:01.406250,01:07.954600,00:01.410800
47,Video,Mid-swing,01:08.984483,01:09.181995,00:00.197512,01:08.140625,00:01.406250,01:07.954600,00:01.410800
47,Video,Terminal swing,01:09.181995,01:09.365399,00:00.183404,01:08.140625,00:01.406250,01:07.954600,00:01.410800
48,CSV,Heel strike - Loading response,01:09.546875,01:09.685937,00:00.139063,01:09.546875,00:01.390625,01:09.365400,00:01.404600
48,CSV,Mid-stance,01:09.685937,01:09.964062,00:00.278125,01:09.546875,00:01.390625,01:09.365400,00:01.404600
48,CSV,Terminal stance,01:09.964062,01:10.242187,00:00.278125,01:09.546875,00:01.390625,01:09.365400,00:01.404600
48,CSV,Pre-swing,01:10.242187,01:10.381251,00:00.139063,01:09.546875,00:01.390625,01:09.365400,00:01.404600
48,CSV,Toe-off,01:10.381251,01:10.562032,00:00.180781,01:09.546875,00:01.390625,01:09.365400,00:01.404600
48,CSV,Mid-swing,01:10.562032,01:10.756720,00:00.194688,01:09.546875,00:01.390625,01:09.365400,00:01.404600
48,CSV,Terminal swing,01:10.756720,01:10.937500,00:00.180781,01:09.546875,00:01.390625,01:09.365400,00:01.404600
48,Video,Heel strike - Loading response,01:09.365399,01:09.505859,00:00.140460,01:09.546875,00:01.390625,01:09.365400,00:01.404600
48,Video,Mid-stance,01:09.505859,01:09.786779,00:00.280920,01:09.546875,00:01.390625,01:09.365400,00:01.404600
48,Video,Terminal stance,01:09.786779,01:10.067700,00:00.280920,01:09.546875,00:01.390625,01:09.365400,00:01.404600
48,Video,Pre-swing,01:10.067700,01:10.208160,00:00.140460,01:09.546875,00:01.390625,01:09.365400,00:01.404600
48,Video,Toe-off,01:10.208160,01:10.390758,00:00.182598,01:09.546875,00:01.390625,01:09.365400,00:01.404600
48,Video,Mid-swing,01:10.390758,01:10.587401,00:00.196644,01:09.546875,00:01.390625,01:09.365400,00:01.404600
48,Video,Terminal swing,01:10.587401,01:10.769999,00:00.182598,01:09.546875,00:01.390625,01:09.365400,00:01.404600
